,name,rating,rating_top,ratings_count,reviews_count,suggestions_count,days,metacritic,added,genre,genres,Label
793,X-COM: Enforcer,2.0,1,66,66,384,7564,65,1305,Arcade,"0,1,0,1,0",Shooter
796,Waveform,2.0,1,82,82,339,3574,81,1299,Racing,"1,0,1,1,1",Indie
797,The Dark Eye: Chains of Satinav,4.0,4,86,86,671,3480,75,1299,Indie,"0,0,1,0,0",Adventure
798,Napoleon: Total War,4.0,4,144,144,555,4330,81,1299,Strategy,"0,0,0,0,0",Strategy
799,The LEGO Movie - Videogame,4.0,4,174,176,375,2886,72,1298,Family,"0,0,1,1,0",Indie
802,Offworld Trading Company,4.0,4,94,94,386,2075,78,1292,Strategy,"0,0,0,0,0",Strategy
803,Alien Breed: Impact,3.0,3,59,59,595,4230,64,1291,Shooter,"0,1,0,1,0",Shooter
804,Age of Empires II: Definitive Edition,4.0,5,176,179,452,779,84,1290,Strategy,"0,0,0,0,0",Strategy
805,FORCED,3.0,3,90,90,527,2991,62,1289,Indie,"0,0,1,1,1",Indie
816,Contagion,3.0,3,93,93,387,2990,62,1277,Indie,"0,0,1,1,0",Indie
823,The Sexy Brutale,4.0,4,122,124,270,1737,83,1269,Indie,"0,0,1,0,0",Indie
828,Bionic Commando,3.0,3,136,138,628,4611,69,1264,Shooter,"0,1,1,1,0",Shooter
830,Dead Rising 2: Off the Record,4.0,4,132,133,538,3916,66,1260,Adventure,"0,0,1,1,0",Adventure
832,I am Bread,3.0,3,153,155,322,2459,60,1260,Indie,"0,0,1,1,0",Indie
836,Aquaria,4.0,4,69,72,373,5140,82,1257,Indie,"0,0,1,1,0",Adventure
838,Sundered,3.0,4,113,115,343,1619,76,1256,Indie,"0,0,1,1,0",Indie
840,Hunt: Showdown,4.0,4,155,161,367,1409,79,1253,Shooter,"0,1,0,1,0",Shooter
841,Evoland 2,4.0,4,135,135,390,2322,74,1252,Adventure,"0,0,1,1,1",Indie
843,FlatOut: Ultimate Carnage,4.0,4,156,156,520,4922,79,1249,Racing,"1,0,0,0,0",Racing
846,Chroma Squad,4.0,4,82,83,290,2439,75,1248,Strategy,"0,0,0,0,1",Strategy
849,Thumper,4.0,4,245,249,223,1909,85,1246,Indie,"0,0,0,1,0",Indie
850,Virginia,3.0,4,210,217,237,1928,74,1245,Casual,"0,0,1,1,0",Indie
851,Call of Juarez: Bound in Blood,4.0,4,224,226,488,4720,78,1244,Shooter,"0,1,0,1,0",Shooter
852,Dungeons 3,3.0,4,86,87,343,1542,74,1243,Strategy,"0,0,0,0,1",Strategy
857,Worms Crazy Golf,3.0,3,61,61,379,3728,73,1239,Action,"0,0,0,1,0",Action
861,Home,3.0,4,100,100,96,3410,69,1234,Casual,"0,0,1,0,0",Indie
862,ACE COMBAT 7: SKIES UNKNOWN,4.0,4,192,196,481,1079,79,1232,Arcade,"0,0,1,1,0",Indie
866,Absolute Drift,3.0,3,69,69,117,2353,66,1229,Racing,"1,0,0,1,0",Racing
870,Stealth Bastard Deluxe,3.0,4,64,64,264,3321,80,1224,Indie,"0,0,0,1,0",Indie
872,Hitman GO: Definitive Edition,4.0,4,160,161,134,2139,72,1221,Strategy,"0,0,0,0,0",Strategy
873,Gratuitous Space Battles,3.0,3,38,38,474,4441,72,1221,Strategy,"0,0,0,0,0",Strategy
877,911 Operator,4.0,4,101,101,398,1772,68,1216,Educational,"0,0,0,0,0",Strategy
879,Resident Evil: Resistance,2.0,3,83,83,570,638,64,1213,Action,"0,0,0,1,0",Action
883,XCOM: Enemy Unknown,4.0,4,1319,1327,510,3371,89,6657,Strategy,"0,0,0,0,0",Strategy
884,Brutal Legend,4.0,4,903,908,667,4464,80,6619,Strategy,"0,0,0,1,0",Action
889,Don't Starve Together,4.0,4,980,987,451,2081,83,6564,Indie,"0,0,0,1,0",Action
895,Left 4 Dead,4.0,4,1253,1258,591,4793,89,6318,Shooter,"0,1,0,1,0",Shooter
896,SEGA Mega Drive and Genesis Classics,3.0,4,454,455,377,4232,76,6311,Adventure,"0,0,1,1,1",Adventure
897,Counter-Strike,4.0,4,1123,1125,497,7731,88,6310,Shooter,"0,1,0,1,0",Shooter
904,PlayerUnknown’s Battlegrounds,3.0,3,1431,1446,503,1473,81,6216,Shooter,"0,1,0,1,0",Shooter
905,Mafia II,4.0,4,1610,1616,588,4148,77,6213,Adventure,"0,0,1,1,0",Adventure
907,Darksiders,4.0,4,979,981,679,4357,83,6187,Action,"0,0,0,1,0",Action
913,Batman: Arkham Asylum Game of the Year Edition,4.0,5,1276,1278,529,4299,91,6030,Platformer,"0,0,1,1,0",Adventure
914,Saints Row IV,4.0,4,1238,1247,566,3056,86,6027,Adventure,"0,0,1,1,0",Adventure
917,Layers of Fear,4.0,4,889,894,546,2146,72,5992,Indie,"0,0,1,0,0",Adventure
925,BATTLETECH,4.0,4,123,128,331,1349,78,1205,Strategy,"0,0,1,1,0",Indie
926,Epistory - Typing Chronicles,4.0,4,100,100,545,2104,74,1204,Indie,"0,0,1,1,0",Adventure
927,Intrusion 2,3.0,4,64,64,544,3484,80,1198,Indie,"0,0,0,1,0",Indie
933,Among the Sleep,3.0,4,152,153,352,2775,66,1190,Indie,"0,0,1,0,0",Indie
938,Unreal Tournament 2004: Editor's Choice Edition,4.0,4,134,134,613,6499,93,1186,Action,"0,0,0,1,0",Action
943,LEGO Star Wars III - The Clone Wars,4.0,4,188,190,471,3939,76,1173,Arcade,"0,0,1,1,0",Adventure
948,The Walking Dead: The Final Season,4.0,4,290,296,431,1237,78,1164,Adventure,"0,0,1,1,0",Adventure
953,Velvet Assassin,3.0,3,99,99,514,4631,61,1158,Adventure,"0,0,1,1,0",Adventure
954,Sonic & SEGA All-Stars Racing,4.0,4,116,117,494,4330,65,1156,Racing,"1,0,0,0,0",Racing
956,Call of Juarez,4.0,4,203,205,555,5596,72,1155,Shooter,"0,1,0,1,0",Shooter
957,Jazzpunk,4.0,4,179,180,485,2886,75,1155,Indie,"0,1,1,1,0",Shooter
958,Hatoful Boyfriend,3.0,4,165,167,306,2677,68,1154,Adventure,"0,0,1,0,0",Indie
960,Devil Daggers,4.0,4,131,132,263,2145,83,1153,Indie,"0,0,0,1,0",Indie
961,XCOM: Chimera Squad,3.0,4,65,67,387,618,77,1153,Strategy,"0,0,0,0,0",Strategy
966,SPINTIRES,4.0,4,139,139,530,2760,67,1148,Racing,"1,0,1,0,0",Shooter
974,Loop Hero,4.0,4,156,160,166,303,82,1141,Strategy,"0,0,0,0,1",Strategy
976,Sacred 3,3.0,3,115,115,636,2711,57,1139,Action,"0,0,0,1,1",Action
980,Tetris Effect: Connected,4.0,5,106,107,38,417,89,1133,Casual,"0,0,0,0,0",Casual
981,Shovel Knight: Treasure Trove,4.0,5,277,285,378,2747,91,1133,Platformer,"0,0,1,1,0",Indie
986,Waking Mars,3.0,4,59,59,345,3594,79,1128,Adventure,"0,0,1,1,0",Indie
989,Steel Storm: Burning Retribution,2.0,1,40,40,490,3888,55,1125,Indie,"0,0,0,1,0",Action
990,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,4.0,4,180,182,507,2993,80,1122,Adventure,"0,0,1,1,0",Adventure
995,Quake IV,4.0,4,247,248,667,5919,81,1116,Shooter,"0,1,0,1,0",Shooter
997,The Longest Journey,4.0,5,172,175,519,8080,91,1109,Adventure,"0,0,1,0,0",Adventure
1002,Little Nightmares II,4.0,5,195,206,382,325,82,1105,Platformer,"0,0,1,1,0",Indie
1018,"Warhammer 40,000: Eternal Crusade",3.0,3,107,107,685,1926,52,1092,Massively Multiplayer,"0,0,1,1,0",Adventure
1022,Dragon Age: Origins Awakening,4.0,5,319,319,375,4309,82,1087,RPG,"0,0,0,0,1",RPG
1023,Oil Rush,2.0,3,47,48,582,3629,67,1085,Strategy,"0,0,0,0,0",Strategy
1025,Only If,2.0,1,56,56,394,2717,39,1081,Indie,"0,0,1,0,0",Indie
1026,Crazy Machines 3,3.0,4,51,51,346,1901,71,1080,Strategy,"0,0,0,0,0",Strategy
1033,Block N Load,2.0,1,95,95,423,2438,72,1065,Strategy,"0,0,0,1,0",Action
1034,Solar 2,3.0,4,57,57,94,3851,72,1064,Casual,"0,0,0,1,0",Indie
1036,Weird Worlds: Return to Infinite Space,2.0,1,32,32,373,3210,79,1063,Adventure,"0,0,1,0,1",Indie
1037,D4: Dark Dreams Don't Die,4.0,4,176,177,593,2661,72,1062,Casual,"0,0,1,1,0",Adventure
1039,Volume,3.0,3,75,76,322,2328,80,1060,Indie,"0,0,0,1,0",Indie
1042,Painkiller Overdose,3.0,4,78,78,632,5184,65,1057,Shooter,"0,1,0,1,0",Shooter
1046,Yooka-Laylee and the Impossible Lair,4.0,4,58,59,303,817,82,1055,Indie,"0,0,1,0,0",Indie
1048,Octopath Traveler,4.0,4,227,235,595,1268,82,1054,Adventure,"0,0,1,0,1",Indie
1049,ReCore,3.0,3,234,234,555,1936,60,1053,Adventure,"0,0,1,1,0",Adventure
1051,Septerra Core,3.0,3,35,35,194,8098,72,1051,RPG,"0,0,0,0,1",Strategy
1053,eFootball PES 2020,3.0,4,149,151,399,844,82,1050,Sports,"0,0,0,0,0",Strategy
1055,F1 2019,4.0,4,95,95,126,918,87,1049,Racing,"1,0,0,0,0",Racing
1066,Arx Fatalis,4.0,5,119,121,535,6991,77,1037,Adventure,"0,0,1,1,1",Adventure
1069,Screencheat,4.0,4,67,67,481,2629,71,1035,Shooter,"0,1,0,1,0",Shooter
1072,Might & Magic: Heroes VI,3.0,4,152,152,486,3733,77,1032,Strategy,"0,0,0,0,1",Strategy
1081,Wargame: Red Dragon,4.0,4,60,62,389,2816,78,1021,Strategy,"0,0,0,0,0",Strategy
1083,Stick it to The Man!,3.0,4,121,122,525,2965,83,1017,Indie,"0,0,1,1,0",Adventure
1084,Unreal 2: The Awakening,4.0,4,93,94,657,6907,75,1016,Shooter,"0,1,0,1,0",Shooter
1088,Total War: WARHAMMER II,4.0,5,170,174,313,1556,86,1009,Strategy,"0,0,0,1,0",Indie
1099,Strike Suit Zero,3.0,3,47,47,472,3265,66,994,Indie,"0,0,0,1,0",Strategy
1100,Anno 2070,4.0,4,127,128,500,3698,83,992,Strategy,"0,0,0,0,0",Strategy
1106,American Fugitive,3.0,3,54,54,527,956,66,985,Indie,"0,0,1,1,0",Indie
1109,Seven: The Days Long Gone,3.0,4,71,72,339,1493,68,984,Indie,"0,0,1,1,1",Indie
1113,Neighbours from Hell Compilation,4.0,4,124,125,458,6526,69,977,Casual,"0,0,1,0,0",Adventure
1123,Ionball 2: Ionstorm,2.0,1,31,31,464,2766,70,972,Casual,"0,0,0,1,0",Indie
1125,Samorost 3,4.0,4,127,130,516,2119,80,971,Adventure,"0,0,1,0,0",Indie
1126,The Gardens Between,4.0,4,176,181,204,1199,79,969,Indie,"0,0,1,0,0",Indie
1130,King's Bounty: Warriors of the North,4.0,4,86,86,630,3355,74,965,Strategy,"0,0,1,0,1",Indie
1132,SPORE Galactic Adventures,4.0,4,108,108,566,4575,70,962,Action,"0,0,0,1,0",Action
1133,Wargame: European Escalation,3.0,4,59,59,507,3601,81,960,Strategy,"0,0,0,0,0",Strategy
1134,Gigantic,3.0,3,114,114,525,1653,75,960,Strategy,"0,0,0,1,1",Indie
1135,Men of War: Assault Squad 2,4.0,4,73,73,615,2845,68,959,Strategy,"0,0,0,1,0",Action
1136,X3: Terran Conflict,4.0,4,51,51,483,4825,73,958,Strategy,"0,0,0,1,0",Action
1140,Stranded Deep,3.0,3,86,86,410,2535,65,954,Indie,"0,0,1,1,0",Indie
1141,R.A.W. Realms of Ancient War,2.0,1,47,47,319,3370,39,953,Action,"0,0,0,1,1",Action
1142,ANCESTORS: The Humankind Odyssey,3.0,3,88,89,345,859,69,953,Indie,"0,0,1,1,1",Adventure
1146,Blocks That Matter,3.0,3,54,54,152,3788,72,946,Action,"0,0,0,1,0",Indie
1156,URBAN TRIAL FREESTYLE,3.0,3,86,86,571,3245,58,935,Racing,"1,0,0,1,0",Shooter
1160,Shelter 2,3.0,4,83,84,455,2491,58,930,Casual,"0,0,1,0,0",Indie
1161,The Witcher 3: Game of the Year,5.0,5,534,547,86,1950,92,929,Adventure,"0,0,1,0,1",Adventure
1163,SHIFT 2 UNLEASHED,4.0,4,120,120,365,3952,84,928,Racing,"1,0,0,0,0",Racing
1167,Agents of Mayhem,3.0,3,137,140,623,1600,70,926,Action,"0,0,0,1,0",Action
1173,Lumino City,4.0,4,61,61,428,2587,70,920,Indie,"0,0,1,0,0",Indie
1174,Breathedge,4.0,4,158,160,440,310,66,920,Indie,"0,0,1,1,0",Adventure
1175,Marvel Ultimate Alliance,4.0,4,202,207,638,5548,81,919,Adventure,"0,0,1,1,1",Adventure
1178,Carmageddon TDR 2000,3.0,4,124,124,262,7689,48,918,Racing,"1,0,0,1,0",Racing
1199,The Banner Saga 3,4.0,5,180,183,325,1257,83,896,Strategy,"0,0,0,0,1",Strategy
1200,DreadOut,3.0,3,59,59,379,2789,55,896,Indie,"0,0,1,0,0",Indie
1201,Sonic the Hedgehog 4 - Episode II,3.0,4,70,70,497,3519,54,895,Arcade,"0,0,1,1,0",Adventure
1205,Nioh 2,4.0,5,81,81,44,659,85,891,Action,"0,0,0,1,0",Action
1208,RollerCoaster Tycoon 2: Triple Thrill Pack,4.0,5,104,104,486,7019,74,889,Strategy,"0,0,0,0,0",Strategy
1209,Red Wings: Aces of the Sky,3.0,3,9,9,191,590,65,888,Action,"0,0,0,1,0",Indie
1212,Eldritch,4.0,4,54,56,349,2994,77,885,Indie,"0,0,1,1,1",Indie
1215,Dreamfall: The Longest Journey,4.0,4,174,176,447,5739,75,881,Adventure,"0,0,1,1,1",Adventure
1216,Divinity: Dragon Commander,3.0,4,87,87,566,3071,76,881,Strategy,"0,0,0,0,1",Strategy
1225,Danganronpa V3: Killing Harmony,4.0,5,169,171,395,1815,80,873,Puzzle,"0,0,0,0,0",Strategy
1230,The Suicide of Rachel Foster,3.0,3,70,70,295,683,63,868,Casual,"0,0,1,0,0",Indie
1232,Broken Sword 3 - the Sleeping Dragon,4.0,4,73,74,515,6623,82,865,Adventure,"0,0,1,0,0",Adventure
1233,Freespace 2,3.0,1,65,66,367,8129,91,865,Action,"0,0,0,1,0",Action
1239,Assassin’s Creed Liberation HD,3.0,3,195,197,432,2971,64,860,Adventure,"0,0,1,1,0",Indie
1240,Lightmatter,3.0,4,32,33,289,717,73,860,Indie,"0,0,1,0,0",Indie
1241,Beholder 2,4.0,4,77,77,157,1124,76,860,Indie,"0,0,1,0,0",Indie
1242,NBA Playgrounds,3.0,3,81,83,561,1699,67,859,Arcade,"0,0,0,0,0",Strategy
1246,Tharsis,3.0,4,37,37,362,2183,61,857,Strategy,"0,0,0,0,1",Strategy
1248,Sunless Skies,4.0,4,33,33,221,1585,87,856,Indie,"0,0,1,0,1",Indie
1251,Marvel vs. Capcom: Infinite,3.0,3,134,135,213,1565,73,854,Action,"0,0,0,1,0",Indie
1252,Space Channel 5: Part 2,4.0,4,37,38,346,7261,78,854,Action,"0,0,0,1,0",Action
1253,The Ball,3.0,3,62,62,704,4086,68,853,Indie,"0,0,1,1,0",Adventure
1257,Medal of Honor: Airborne,4.0,4,196,196,642,5201,78,852,Shooter,"0,1,0,1,0",Shooter
1259,WildStar,3.0,4,103,103,586,2032,82,851,Massively Multiplayer,"0,0,0,0,1",Massively Multiplayer
1266,Call of Duty: Advanced Warfare - Gold Edition,3.0,4,136,136,621,2616,78,846,Action,"0,0,0,1,0",Action
1271,Still Life,4.0,4,91,92,632,6107,75,843,Adventure,"0,0,1,1,0",Adventure
1272,Painkiller Redemption,3.0,4,53,53,633,3963,43,842,Shooter,"0,1,0,1,0",Shooter
1273,The Legend of Heroes: Trails in the Sky,4.0,5,92,92,481,5544,85,842,RPG,"0,0,0,0,1",RPG
1276,Fallen Enchantress: Legendary Heroes,3.0,4,32,33,628,3146,80,841,Strategy,"0,0,0,0,1",Strategy
1278,Blackguards 2,3.0,3,38,38,684,2538,74,841,Indie,"0,0,1,0,1",Indie
1281,Sam & Max: Episode 201 - Ice Station Santa,3.0,4,39,39,337,5167,82,836,Adventure,"0,0,1,0,0",Adventure
1287,WWE 2K Battlegrounds,2.0,3,30,31,327,470,58,832,Action,"0,0,0,1,0",Action
1289,Emily is Away Too,4.0,4,89,90,127,1681,81,832,Adventure,"0,0,1,0,1",Indie
1291,Phoenix Wright: Ace Attorney Trilogy,4.0,5,172,173,174,3138,80,829,Adventure,"0,0,1,0,0",Indie
1301,Tom Clancy's Ghost Recon: Future Soldier,4.0,4,125,125,1059,3511,71,819,Shooter,"0,1,0,1,0",Shooter
1307,F1 RACE STARS,3.0,3,57,57,416,3336,62,811,Family,"1,0,0,0,0",Racing
1312,Ape Out,4.0,4,252,258,210,1038,84,809,Indie,"0,0,0,1,0",Indie
1316,Rise of the Triad,3.0,3,56,60,647,3076,67,806,Shooter,"0,1,0,1,0",Shooter
1319,Jurassic Park: The Game,3.0,3,72,72,579,3700,54,806,Adventure,"0,0,1,1,0",Adventure
1324,Batman: Arkham Origins,4.0,4,1220,1231,582,2999,74,5870,Adventure,"0,0,1,1,0",Adventure
1330,Undertale,4.0,5,1308,1330,124,2301,92,5771,Indie,"0,0,0,0,1",Strategy
1333,Assassin’s Creed III,4.0,4,1620,1629,453,3350,80,5705,Action,"0,0,0,1,0",Action
1337,Hitman 2,4.0,4,905,910,290,1145,83,5659,Shooter,"0,1,0,1,0",Shooter
1341,Battlefield 1,4.0,4,1487,1497,620,1898,88,5577,Shooter,"0,1,0,1,0",Shooter
1342,Assassin's Creed Origins,4.0,4,1523,1543,323,1527,81,5574,Action,"0,0,0,1,1",Action
1343,Shadowrun Returns,4.0,4,575,576,573,3083,76,5569,Strategy,"0,0,0,0,1",Strategy
1345,Far Cry 4,4.0,4,1355,1368,502,2601,80,5474,Shooter,"0,1,0,0,0",Shooter
1349,Sekiro: Shadows Die Twice,4.0,5,1452,1478,421,1016,90,5442,Action,"0,0,0,1,1",Action
1350,Killing Floor,3.0,4,676,677,586,4615,72,5428,Action,"0,0,0,1,0",Action
1352,Thief,3.0,3,972,974,664,2867,70,5410,Adventure,"0,0,1,1,0",Adventure
1358,Lara Croft and the Temple of Osiris,3.0,4,509,510,650,2581,73,5347,Adventure,"0,0,1,1,0",Adventure
1365,Costume Quest 2,4.0,4,86,86,428,2643,68,796,Casual,"0,0,1,1,1",Indie
1372,Rusty Lake: Roots,4.0,4,105,107,308,1900,75,794,Indie,"0,0,1,0,0",Indie
1375,Battlefield 2042,3.0,3,46,49,364,50,65,793,Casual,"0,1,1,1,0",Shooter
1383,King's Bounty: Dark Side,4.0,4,71,71,589,2697,73,789,Strategy,"0,0,1,0,1",Indie
1387,Orbital Gear,3.0,3,44,44,378,2704,59,784,Indie,"0,0,0,1,0",Indie
1388,Going Under,4.0,4,32,33,184,464,78,784,Indie,"0,0,0,1,0",Action
1393,Fallen Earth Free2Play,2.0,1,41,41,656,3601,71,782,Massively Multiplayer,"0,0,0,0,1",Strategy
1402,Foul Play,3.0,3,109,111,404,3027,69,777,Casual,"0,0,1,1,0",Indie
1407,Tales of Vesperia: Definitive Edition,4.0,4,117,118,481,1087,81,772,RPG,"0,0,0,0,1",RPG
1408,Tower Wars,2.0,3,51,51,455,3427,59,770,Strategy,"0,0,0,1,0",Strategy
1409,FAR: Lone Sails,4.0,4,201,206,290,1326,84,770,Indie,"0,0,1,1,0",Adventure
1412,Dungeon Fighter Online,3.0,1,53,55,494,1971,78,770,Massively Multiplayer,"0,0,1,1,1",Indie
1414,SimplePlanes,3.0,3,26,26,295,2579,67,767,Educational,"0,0,0,0,0",Strategy
1419,ArcaniA: Fall of Setarrif,2.0,3,50,50,601,3723,41,764,Action,"0,0,0,1,1",Action
1420,Song of Horror,4.0,4,15,17,524,794,73,763,Adventure,"0,0,1,0,0",Indie
1421,Super House of Dead Ninjas,4.0,4,59,60,212,3239,79,763,Indie,"0,0,0,1,0",Indie
1425,Lethal League Blaze,4.0,5,48,49,229,1165,82,761,Indie,"0,0,0,1,0",Indie
1431,BlazBlue: Chrono Phantasma EXTEND,4.0,4,39,39,554,2445,82,754,Arcade,"0,0,0,1,0",Action
1432,Aliens: Colonial Marines Collection,3.0,3,91,92,687,3246,45,754,Action,"0,0,0,1,0",Action
1436,Cloudpunk,4.0,4,63,66,284,618,65,751,Indie,"0,0,1,0,0",Indie
1437,Audiosurf 2,4.0,4,146,147,344,2412,76,750,Indie,"0,0,0,0,0",Strategy
1438,Painkiller: Resurrection,3.0,4,50,50,527,4449,38,749,Action,"0,0,0,1,0",Action
1441,JumpJet Rex,3.0,4,36,36,188,2447,76,746,Racing,"1,0,1,1,0",Indie
1446,Primordia,4.0,5,60,61,478,3315,72,743,Indie,"0,0,1,0,1",Indie
1447,League of Legends,4.0,4,400,407,499,4449,78,743,Strategy,"0,0,0,1,1",Action
1454,Orwell: Ignorance is Strength,4.0,4,55,56,215,1410,74,739,Indie,"0,0,1,0,0",Indie
1456,Halcyon 6: Starbase Commander,3.0,3,34,34,464,1941,71,732,Strategy,"0,0,0,0,1",Strategy
1457,CastleStorm,3.0,3,58,58,574,3139,73,732,Strategy,"0,0,0,1,0",Action
1462,Infested Planet,3.0,4,38,38,349,3105,75,730,Strategy,"0,0,0,1,0",Indie
1464,The Lion's Song: Episode 1 - Silence,3.0,4,42,42,479,2004,78,729,Indie,"0,0,1,0,0",Indie
1470,The Sinking City,3.0,3,168,169,240,921,69,726,Adventure,"0,0,1,1,0",Adventure
1471,Ashen,4.0,4,161,166,659,1121,77,724,Adventure,"0,0,1,1,1",Adventure
1476,Holy Potatoes! A Weapon Shop?!,3.0,4,39,40,411,2365,69,723,Indie,"0,0,0,1,1",Indie
1477,Sniper Ghost Warrior Contracts,3.0,4,47,48,314,772,57,722,Shooter,"0,1,0,1,0",Shooter
1479,Lonely Mountains: Downhill,4.0,4,118,120,313,801,81,721,Racing,"1,0,0,0,0",Racing
1481,Muse Dash,4.0,4,59,62,245,1297,73,721,Casual,"0,0,0,1,0",Indie
1482,Dropsy,3.0,4,48,48,449,2306,80,720,Indie,"0,0,1,0,0",Indie
1485,Agatha Christie - The ABC Murders,3.0,3,57,57,711,2159,67,719,Adventure,"0,0,1,1,0",Adventure
1490,Yuppie Psycho,4.0,5,59,60,208,982,81,714,Indie,"0,0,1,0,0",Indie
1491,Depth,3.0,4,82,83,500,2616,65,713,Indie,"0,0,0,1,0",Action
1494,Anomaly Defenders,3.0,4,22,22,641,2775,70,711,Strategy,"0,0,0,1,0",Action
1496,Insurgency: Sandstorm,4.0,4,117,117,307,1116,79,710,Shooter,"0,1,0,1,0",Shooter
1500,Scarlet Nexus,4.0,4,53,55,1052,190,79,706,Adventure,"0,0,1,1,1",Adventure
1502,DISTRAINT: Deluxe Edition,3.0,4,87,87,158,2264,73,705,Adventure,"0,0,1,0,0",Indie
1503,Whispering Willows,3.0,3,67,67,272,3077,64,705,Indie,"0,0,1,0,0",Indie
1505,DeadCore,3.0,4,64,64,561,2633,78,704,Shooter,"0,1,0,1,0",Shooter
1509,INK,3.0,3,48,48,117,2341,68,703,Indie,"0,0,1,1,0",Indie
1511,Year Walk,4.0,4,83,86,245,3236,87,702,Indie,"0,0,1,0,1",Indie
1512,Drake Hollow,4.0,4,29,30,123,457,75,702,Indie,"0,0,1,1,0",Indie
1516,Bleed 2,3.0,4,28,30,329,1788,83,698,Indie,"0,0,0,1,0",Indie
1518,She Remembered Caterpillars,3.0,4,29,29,414,1810,82,698,Indie,"0,0,0,0,0",Strategy
1523,Turmoil,3.0,4,63,63,236,2040,73,692,Strategy,"0,0,0,0,0",Strategy
1524,GUN,4.0,4,184,184,446,5901,76,692,Adventure,"0,0,1,1,0",Adventure
1525,Dark Sector,3.0,3,114,115,717,5114,66,691,Shooter,"0,1,0,1,0",Shooter
1530,Spacecom,2.0,1,11,11,239,2664,68,688,Strategy,"0,0,0,1,0",Indie
1535,Disciples II: Gallean's Return,4.0,5,111,112,597,5658,84,686,Strategy,"0,0,0,0,0",Strategy
1536,Disciples II: Rise of the Elves,4.0,5,122,122,461,5658,80,685,Strategy,"0,0,0,0,0",Strategy
1539,Dead Effect,3.0,3,45,45,563,3244,59,683,Indie,"0,0,1,1,0",Adventure
1546,Halo Wars: Definitive Edition,4.0,4,120,121,512,1717,81,681,Strategy,"0,0,0,0,0",Strategy
1548,SKYHILL,3.0,3,62,62,310,2280,63,679,Adventure,"0,0,1,1,1",Indie
1549,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,3.0,4,29,29,526,3019,84,677,Indie,"0,0,0,1,0",Action
1550,PLANET ALPHA,4.0,4,47,47,187,1216,71,677,Indie,"0,0,1,1,0",Indie
1553,IL-2 Sturmovik: 1946,3.0,4,39,39,336,5497,86,676,Simulation,"0,0,0,0,0",Strategy
1556,Event[0],4.0,4,62,63,344,1936,75,674,Indie,"0,0,1,0,0",Indie
1564,The Witcher 2: Assassins of Kings,4.0,5,368,372,566,3882,88,664,RPG,"0,0,0,0,1",RPG
1569,Citizens of Earth,3.0,3,27,27,295,2538,66,661,RPG,"0,0,0,0,1",Strategy
1574,Afterparty,4.0,4,68,72,259,795,74,658,Indie,"0,0,1,0,0",Indie
1578,Monster Hunter World: Iceborne,4.0,5,123,126,305,848,89,651,Massively Multiplayer,"0,0,0,1,1",Action
1580,MouseCraft,2.0,1,68,68,350,2734,72,650,Adventure,"0,0,1,1,0",Indie
1582,Conflict: Denied Ops,3.0,3,39,39,729,5076,58,649,Shooter,"0,1,0,1,0",Shooter
1583,The Curse of Monkey Island,4.0,5,177,177,474,8828,89,648,Adventure,"0,0,1,0,0",Adventure
1584,Descenders,3.0,4,84,84,278,970,76,648,Racing,"1,0,0,1,0",Racing
1590,PRO EVOLUTION SOCCER 2019,3.0,4,172,173,188,1222,80,645,Simulation,"0,0,0,0,0",Strategy
1601,Tales of Monkey Island Complete Pack,4.0,4,40,40,332,4561,79,637,Adventure,"0,0,1,0,0",Adventure
1603,Friday the 13th: Killer Puzzle,3.0,4,82,82,261,1442,78,637,Casual,"0,0,0,0,0",Strategy
1606,Minoria,4.0,4,19,20,208,858,73,635,Indie,"0,0,1,1,1",Indie
1610,Odallus: The Dark Call,4.0,4,30,30,431,2363,80,632,Indie,"0,0,1,1,0",Indie
1614,Champions Online,2.0,1,36,36,618,3854,72,630,Massively Multiplayer,"0,0,0,0,1",Strategy
1616,Dangerous Golf,3.0,3,33,33,486,2039,54,628,Action,"0,0,0,1,0",Action
1620,Wizardry 8,4.0,5,50,50,417,7353,85,626,Adventure,"0,0,1,0,1",Adventure
1622,Legends of Eisenwald,3.0,3,44,44,502,2376,71,625,Indie,"0,0,1,0,1",Indie
1632,Death to Spies,4.0,4,55,55,498,5192,69,613,Adventure,"0,0,1,1,0",Adventure
1634,Technobabylon,4.0,4,41,41,480,2418,82,611,Indie,"0,0,1,0,1",Indie
1639,SEUM: Speedrunners from Hell,4.0,4,42,42,465,1984,77,607,Shooter,"0,1,1,1,0",Shooter
1646,Frontlines: Fuel of War,3.0,3,58,58,648,5059,73,603,Shooter,"0,1,0,1,0",Shooter
1647,Need for Speed: Hot Pursuit Remastered,4.0,4,38,40,294,421,75,603,Action,"0,0,0,1,0",Indie
1652,Florence,4.0,4,199,207,51,1418,86,601,Adventure,"0,0,1,0,0",Indie
1654,Death's Door,4.0,4,66,70,353,165,87,599,Indie,"0,0,1,1,1",Indie
1656,F1 2012,4.0,4,41,41,258,3392,80,598,Racing,"1,0,0,0,0",Racing
1662,Dicey Dungeons,4.0,4,77,79,205,873,84,596,Strategy,"0,0,0,0,0",Strategy
1667,Tony Hawk’s Pro Skater HD,4.0,4,83,83,222,3454,66,592,Sports,"0,0,0,0,0",Strategy
